chunk_id	volume	section	anchor_label	class	subclass	raw_text	normalized_target	confidence	resolution
bon-brev-prol-s4	5	apparatus:p205-8	p205-8	crossref	work	Quaest. de scientia Christi	work:scientia-christi		work
bon-brev-prol-s4	5	apparatus:p206-1	p206-1	crossref	relative-bare	ibid.			unresolvable
bon-brev-prol-s4	5	apparatus:p206-2	p206-2	crossref	logical	III. Sent. d. 25. a. 1. q. 3.	bon-sent-III-d25-a1-q3		chunk
bon-brev-prol-s4	5	apparatus:p206-3	p206-3	scripture	apparatus-explicit	II. Petr. 1, 21	2Petr 1:21	A	verse
bon-brev-prol-s4	5	apparatus:p206-3	p206-3	crossref	logical	I. Sent. d. 27. p. II. q. 2.	bon-sent-I-d27-p2-a1-q2		chunk
bon-brev-prol-s4	5	apparatus:p206-4	p206-4	scripture	apparatus-explicit	Luc. 2, 7	Luc 2:7	A	verse
bon-brev-prol-s4	5	apparatus:p206-5	p206-5	scripture	apparatus-explicit	Ioan. 16, 13	Ioan 16:13	A	verse
bon-brev-prol-s4	5	apparatus:p206-6	p206-6	crossref	logical	II. Sent. d. 15. a. 2. q. 1.	bon-sent-II-d15-a2-q1		chunk
bon-brev-prol-s5	5	apparatus:p207-1	p207-1	crossref	logical	III. Sent. d. 24. dub. 3	bon-sent-III-d24-dubia		chunk
bon-brev-prol-s5	5	apparatus:p207-1	p207-1	crossref	relative-bare	ibid.			unresolvable
bon-brev-prol-s5	5	apparatus:p207-3	p207-3	scripture	apparatus-explicit	Matth. 24, 35	Matth 24:35	A	verse
bon-brev-prol-s5	5	apparatus:p207-3	p207-3	crossref	relative-bare	ibid.			unresolvable
bon-brev-prol-s6	5	latin_body		crossref	relative-bare	ibid			unresolvable
bon-brev-prol-s6	5	apparatus:p207-5	p207-5	scripture	apparatus-explicit	Iob 28, 11	Iob 28:11	A	verse
bon-brev-prol-s6	5	apparatus:p207-6	p207-6	scripture	apparatus-explicit	Psalm. 34, 2	Ps 34:2	A	verse
bon-brev-prol-s6	5	apparatus:p207-6	p207-6	scripture	apparatus-explicit	Ps. 5, 13	Ps 5:13	A	verse
bon-brev-prol-s6	5	apparatus:p207-6	p207-6	scripture	apparatus-explicit	Ps. 90, 5	Ps 90:5	A	verse
bon-brev-prol-s6	5	apparatus:p207-8	p207-8	crossref	relative-bare	ibid.			unresolvable
bon-brev-prol-s6	5	apparatus:p208-1	p208-1	scripture	apparatus-explicit	Cant. 4, 2	Cant 4:2	A	verse
bon-brev-prol-s6	5	apparatus:p208-1	p208-1	crossref	relative-bare	ibid.			unresolvable
bon-brev-prol-s6	5	apparatus:p208-2	p208-2	scripture	apparatus-explicit	Exod. 12, 16	Exod 12:16	A	verse
bon-brev-prol-s6	5	apparatus:p208-2	p208-2	scripture	apparatus-explicit	Exod. 40, 13	Exod 40:13	A	verse
bon-brev-prol-s6	5	apparatus:p208-2	p208-2	scripture	apparatus-explicit	Num. 25, 13	Num 25:13	A	verse
bon-brev-prol-s6	5	apparatus:p208-2	p208-2	scripture	apparatus-explicit	Gen. 17, 8	Gen 17:8	A	verse
bon-brev-prol-s6	5	apparatus:p208-3	p208-3	scripture	apparatus-explicit	Matth. 23, 12	Matth 23:12	A	verse
bon-brev-prol-s6	5	apparatus:p208-7	p208-7	scripture	apparatus-explicit	I. Tim. 1, 17	1Tim 1:17	A	verse
bon-brev-prol	5	apparatus:p201-1	p201-1	scripture	apparatus-explicit	Act. 9, 15	Act 9:15	A	verse
bon-brev-prol	5	apparatus:p201-2	p201-2	scripture	apparatus-explicit	Iac. 1, 17	Iac 1:17	A	verse
bon-brev-prol	5	apparatus:p201-2	p201-2	scripture	apparatus-explicit	I Cor. 12, 11	1Cor 12:11	A	verse
bon-brev-prol	5	apparatus:p201-2	p201-2	crossref	relative-bare	ibid.			unresolvable
bon-brev-prol	5	apparatus:p201-3	p201-3	scripture	apparatus-explicit	II. Cor. 5, 6	2Cor 5:6	A	verse
bon-brev-prol	5	apparatus:p201-4	p201-4	scripture	apparatus-explicit	Rom. 12, 3	Rom 12:3	A	verse
bon-brev-prol	5	apparatus:p202-3	p202-3	scripture	apparatus-explicit	Ioan. 6, 69	Ioan 6:69	A	verse
bon-brev-prol	5	apparatus:p202-3	p202-3	scripture	apparatus-explicit	Eph. 3, 19	Eph 3:19	A	verse
bon-brev-prol	5	apparatus:p202-3	p202-3	crossref	relative-bare	ibid.			unresolvable
bon-brev-prol	5	apparatus:p202-3	p202-3	crossref	page	supra pag. 111, nota 1	tom5:p111		forward
bon-brev-prol	5	apparatus:p202-6	p202-6	crossref	work	Quaest. de scientia Christi	work:scientia-christi		work
